,CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST,rentabilidade,DENOM_SOCIAL,TAXA_PERFM,TAXA_ADM,CNPJ_CONTROLADOR,CONTROLADOR,dolar
2179,00.524.617/0001-06,2020-01-27,85787681.4,10.381368,85763614.85,899930.2,1561542.95,3118,0.4893126565582717,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.219
2180,00.822.954/0001-80,2020-01-27,202414721.55,11.586151,202350591.26,899930.2,1673956.92,97,0.4947737500593963,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.219
2181,01.623.535/0001-81,2020-01-27,488787369.37,90.031546,488717877.02,273000.0,105128.07,303,0.4946578457320161,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.219
2182,02.222.178/0001-02,2020-01-27,104206093.41,6.530735,104189835.53,43300.0,86616.78,1417,0.49077989302706015,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.219
2183,02.543.933/0001-50,2020-01-27,51771815.84,5.5289273,51699238.06,124900.0,72039.97,1586,0.48290038064420227,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.219
2184,03.319.016/0001-50,2020-01-27,267737180.32,3.6186317569999997,267116883.22,659986.33,453704.61,15173,0.49425351179968047,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.219
2185,04.061.044/0001-82,2020-01-27,318009868.52,18.630426,317989831.47,325400.0,884789.05,901,0.4927701069810997,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.219
2186,04.128.893/0001-06,2020-01-27,159089556.1,2.594298,159078230.16,374122.44,811366.52,5555,0.4920212147834224,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.219
2187,04.244.149/0001-77,2020-01-27,75640605.78,2.735583,75599546.26,125000.0,0.0,196,0.5414888928639616,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.219
2188,05.114.733/0001-70,2020-01-27,55475511.34,2.61364,55459496.4,291354.97,71074.63,1436,0.49098955349555773,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.219
2189,00.524.617/0001-06,2020-01-28,85994032.46,10.366092,85971539.68,665938.96,331820.45,3134,-0.14714823711095004,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2058
2190,00.822.954/0001-80,2020-01-28,202456711.56,11.569205,202388374.25,665938.96,332189.83,97,-0.14626082466903112,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2058
2191,01.623.535/0001-81,2020-01-28,497417400.38,89.899724,499632677.56,11695000.0,64631.36,302,-0.14641756790447769,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2058
2192,02.222.178/0001-02,2020-01-28,103977185.7,6.520909,103987769.87,10.79,45321.26,1416,-0.15045779686360117,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2058
2193,02.543.933/0001-50,2020-01-28,51766994.1,5.5203684,51687168.25,76010.0,8047.91,1588,-0.15480218016251657,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.2058
2194,03.319.016/0001-50,2020-01-28,267563570.51,3.613297556,266494957.35,664435.0,892605.65,15180,-0.14740933474872708,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.2058
2195,04.061.044/0001-82,2020-01-28,317996053.57,18.602699,317975771.12,806100.0,346907.1,904,-0.14882644122039546,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.2058
2196,04.128.893/0001-06,2020-01-28,158969453.9,2.590417,158958029.58,452023.92,334233.85,5576,-0.14959730917575298,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.2058
2197,04.244.149/0001-77,2020-01-28,75432891.85,2.7316028,75389231.33,0.0,100318.93,196,-0.14549732177747687,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.2058
2198,05.114.733/0001-70,2020-01-28,55763687.79,2.609818,55756154.87,445211.11,67439.45,1444,-0.14623284002387438,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.2058
2199,00.524.617/0001-06,2020-01-29,86794243.51,10.41522,86769379.07,497042.36,106643.11,3154,0.47392980884213287,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2007
2200,00.822.954/0001-80,2020-01-29,204355239.29,11.62465,204281044.94,1397042.36,474320.63,95,0.4792464132150842,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2007
2201,01.623.535/0001-81,2020-01-29,506472113.58,90.330762,506377517.68,6690220.0,2340942.51,304,0.4794653207166544,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2007
2202,02.222.178/0001-02,2020-01-29,104297423.3,6.551918,104413138.87,9309.34,78429.79,1415,0.4755318621989746,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2007
2203,02.543.933/0001-50,2020-01-29,52047132.72,5.5461378,51966375.64,132521.7,94593.18,1588,0.46680580230842317,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4.2007
2204,03.319.016/0001-50,2020-01-29,268961993.86,3.630365605,268530601.19,1022757.27,245949.41,15199,0.47236765684182114,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,4.2007
2205,04.061.044/0001-82,2020-01-29,319302122.75,18.692756,319281627.16,36000.0,269490.68,904,0.4841071717603951,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.2007
2206,04.128.893/0001-06,2020-01-29,159586341.2,2.602937,159574836.88,153893.84,305386.61,5585,0.483319867032983,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,4.2007
2207,04.244.149/0001-77,2020-01-29,75785315.21,2.7442898,75739378.75,0.0,0.0,196,0.4644525917164799,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,4.2007
2208,05.114.733/0001-70,2020-01-29,56173426.34,2.621917,56162384.79,308782.24,161050.09,1448,0.463595545743023,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,4.2007
2209,00.524.617/0001-06,2020-01-30,87390232.86,10.523004,87354587.1,597592.51,910336.88,3165,1.0348701227626655,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2517
2210,00.822.954/0001-80,2020-01-30,205974395.38,11.746024,205895910.71,597592.51,1115640.95,94,1.0441088548902577,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,4.2517
